Well,Colony,CellCount,Expt,Time_Day,Condition,Cell.line,Paired,,,,,,,
D04,B,118,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D04,B,117,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D04,B,142,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D04,B,153,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D04,B,173,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,5,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,5,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,9,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,11,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,22,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,28,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,28,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,46,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,48,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,71,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,76,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,91,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,128,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D04,C,139,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,6,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,12,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,28,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,60,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,99,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,130,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,147,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,152,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,154,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,141,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,132,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,116,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,103,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D05,B,91,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,7,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,10,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,14,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,28,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,44,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,62,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,69,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,52,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,44,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,38,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,38,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,32,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,28,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D05,C,9,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,5,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,7,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,8,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,13,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,21,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,30,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,29,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,28,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,20,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,14,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,18,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,13,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,10,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D05,D,0,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,8,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,15,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,31,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,59,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,90,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,111,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,110,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,107,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,89,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,78,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,69,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,74,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,68,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D08,A,46,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,8,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,15,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,30,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,38,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,66,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,66,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,63,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,62,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,36,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,38,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,29,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,24,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,28,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D08,B,4,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,7,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,15,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,26,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,44,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,79,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,92,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,88,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,76,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,75,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,59,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,49,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,42,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,41,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D08,C,12,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,7,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,11,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,16,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,31,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,52,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,69,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,73,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,68,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,59,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,50,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,43,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,30,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,36,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D08,D,13,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,15,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,29,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,48,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,83,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,142,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,176,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,212,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,215,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,258,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,281,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,294,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,311,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,341,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D09,A,329,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,12,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,19,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,31,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,46,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,68,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,77,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,81,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,49,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,45,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,46,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,36,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,38,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,32,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D09,B,4,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,7,X20130401,-3,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,12,X20130401,-2,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,23,X20130401,-1,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,35,X20130401,0,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,64,X20130401,1,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,87,X20130401,2,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,105,X20130401,3,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,104,X20130401,4,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,101,X20130401,5,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,88,X20130401,6,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,53,X20130401,7,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,63,X20130401,8,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,53,X20130401,9,Erlotinib,PC9.par,Yes,,,,,,,
D09,C,19,X20130401,10,Erlotinib,PC9.par,Yes,,,,,,,
D07,A,11,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,A,13,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,A,19,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,A,23,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,A,32,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,A,43,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,A,71,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,A,98,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,B,8,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,B,10,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,B,14,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,B,17,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,B,23,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,B,31,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,B,54,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,B,84,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,C,33,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,C,39,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,C,44,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,C,61,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,C,71,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,C,93,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,C,106,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,C,161,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,D,19,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,D,23,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,D,29,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,D,37,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,D,48,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,D,43,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,D,78,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,D,82,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,E,32,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,E,49,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,E,64,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,E,83,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,E,98,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,E,130,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,E,184,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,E,271,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,F,15,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,F,17,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,F,18,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,F,27,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,F,43,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,F,61,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,F,94,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,F,142,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,G,27,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,G,42,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,G,48,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,G,67,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,G,78,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,G,117,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,G,159,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,G,241,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,H,60,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,H,59,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,H,93,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,H,113,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,H,158,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,H,228,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,H,359,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,H,565,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,I,48,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,I,73,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,I,91,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,I,123,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,I,154,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,I,180,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,I,266,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,I,349,X20130501,7,Erlotinib,H1650,No,,,,,,,
D07,J,16,X20130501,0,Erlotinib,H1650,No,,,,,,,
D07,J,20,X20130501,1,Erlotinib,H1650,No,,,,,,,
D07,J,24,X20130501,2,Erlotinib,H1650,No,,,,,,,
D07,J,33,X20130501,3,Erlotinib,H1650,No,,,,,,,
D07,J,40,X20130501,4,Erlotinib,H1650,No,,,,,,,
D07,J,60,X20130501,5,Erlotinib,H1650,No,,,,,,,
D07,J,86,X20130501,6,Erlotinib,H1650,No,,,,,,,
D07,J,135,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,A,8,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,A,9,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,A,12,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,A,15,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,A,25,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,A,28,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,A,32,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,A,52,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,B,40,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,B,46,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,B,68,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,B,94,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,B,114,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,B,162,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,B,224,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,B,340,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,C,15,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,C,15,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,C,25,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,C,34,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,C,34,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,C,44,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,C,60,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,C,78,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,D,9,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,D,9,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,D,11,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,D,13,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,D,16,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,D,14,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,D,19,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,D,21,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,E,15,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,E,22,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,E,26,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,E,31,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,E,4,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,E,9,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,E,14,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,E,20,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,G,23,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,G,24,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,G,41,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,G,54,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,G,85,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,G,107,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,G,183,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,G,282,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,H,10,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,H,12,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,H,14,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,H,21,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,H,21,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,H,34,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,H,48,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,H,78,X20130501,7,Erlotinib,H1650,No,,,,,,,
D10,I,7,X20130501,0,Erlotinib,H1650,No,,,,,,,
D10,I,10,X20130501,1,Erlotinib,H1650,No,,,,,,,
D10,I,17,X20130501,2,Erlotinib,H1650,No,,,,,,,
D10,I,26,X20130501,3,Erlotinib,H1650,No,,,,,,,
D10,I,38,X20130501,4,Erlotinib,H1650,No,,,,,,,
D10,I,63,X20130501,5,Erlotinib,H1650,No,,,,,,,
D10,I,99,X20130501,6,Erlotinib,H1650,No,,,,,,,
D10,I,141,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,A,44,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,A,51,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,A,69,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,A,90,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,A,129,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,A,156,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,A,209,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,A,289,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,B,23,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,B,17,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,B,28,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,B,36,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,B,40,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,B,57,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,B,93,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,B,119,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,C,37,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,C,65,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,C,90,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,C,119,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,C,154,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,C,212,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,C,334,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,C,488,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,D,13,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,D,19,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,D,30,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,D,44,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,D,63,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,D,77,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,D,120,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,D,158,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,E,32,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,E,34,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,E,52,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,E,65,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,E,55,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,E,71,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,E,106,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,E,110,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,F,14,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,F,13,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,F,22,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,F,28,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,F,33,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,F,41,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,F,55,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,F,70,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,G,12,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,G,14,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,G,17,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,G,19,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,G,34,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,G,35,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,G,40,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,G,56,X20130501,7,Erlotinib,H1650,No,,,,,,,
E02,H,15,X20130501,0,Erlotinib,H1650,No,,,,,,,
E02,H,20,X20130501,1,Erlotinib,H1650,No,,,,,,,
E02,H,25,X20130501,2,Erlotinib,H1650,No,,,,,,,
E02,H,35,X20130501,3,Erlotinib,H1650,No,,,,,,,
E02,H,52,X20130501,4,Erlotinib,H1650,No,,,,,,,
E02,H,61,X20130501,5,Erlotinib,H1650,No,,,,,,,
E02,H,76,X20130501,6,Erlotinib,H1650,No,,,,,,,
E02,H,109,X20130501,7,Erlotinib,H1650,No,,,,,,,
E03,A,62,X20130501,0,Erlotinib,H1650,No,,,,,,,
E03,A,89,X20130501,1,Erlotinib,H1650,No,,,,,,,
E03,A,118,X20130501,2,Erlotinib,H1650,No,,,,,,,
E03,A,174,X20130501,3,Erlotinib,H1650,No,,,,,,,
E03,A,239,X20130501,4,Erlotinib,H1650,No,,,,,,,
E03,A,343,X20130501,5,Erlotinib,H1650,No,,,,,,,
E03,A,482,X20130501,6,Erlotinib,H1650,No,,,,,,,
E03,A,680,X20130501,7,Erlotinib,H1650,No,,,,,,,
E03,B,29,X20130501,0,Erlotinib,H1650,No,,,,,,,
E03,B,40,X20130501,1,Erlotinib,H1650,No,,,,,,,
E03,B,47,X20130501,2,Erlotinib,H1650,No,,,,,,,
E03,B,60,X20130501,3,Erlotinib,H1650,No,,,,,,,
E03,B,93,X20130501,4,Erlotinib,H1650,No,,,,,,,
E03,B,106,X20130501,5,Erlotinib,H1650,No,,,,,,,
E03,B,155,X20130501,6,Erlotinib,H1650,No,,,,,,,
E03,B,191,X20130501,7,Erlotinib,H1650,No,,,,,,,
E03,C,42,X20130501,0,Erlotinib,H1650,No,,,,,,,
E03,C,47,X20130501,1,Erlotinib,H1650,No,,,,,,,
E03,C,84,X20130501,2,Erlotinib,H1650,No,,,,,,,
E03,C,99,X20130501,3,Erlotinib,H1650,No,,,,,,,
E03,C,125,X20130501,4,Erlotinib,H1650,No,,,,,,,
E03,C,162,X20130501,5,Erlotinib,H1650,No,,,,,,,
E03,C,208,X20130501,6,Erlotinib,H1650,No,,,,,,,
