Expt,Well,Subline,Time_h,Cell.count,FUCCI.count,Condition
X20110318,G02,BR1,53.23555556,1386,504,DMSO
X20110318,G02,BR1,54.24,1388,496,DMSO
X20110318,G02,BR1,55.24444444,1427,506,DMSO
X20110318,G02,BR1,56.24888889,1455,494,DMSO
X20110318,G02,BR1,57.25333333,1465,501,DMSO
X20110318,G02,BR1,58.25777778,1491,468,DMSO
X20110318,G02,BR1,59.26222222,1503,469,DMSO
X20110318,G02,BR1,60.26666667,1502,484,DMSO
X20110318,G02,BR1,61.27111111,1528,485,DMSO
X20110318,G02,BR1,62.27555556,1529,476,DMSO
X20110318,G02,BR1,63.28,1593,467,DMSO
X20110318,G02,BR1,64.28444444,1600,466,DMSO
X20110318,G02,BR1,65.28888889,1632,471,DMSO
X20110318,G02,BR1,66.29333333,1645,486,DMSO
X20110318,G02,BR1,67.29777778,1660,482,DMSO
X20110318,G02,BR1,68.30222222,1679,483,DMSO
X20110318,G02,BR1,69.30666667,1652,484,DMSO
X20110318,G02,BR1,70.31111111,1650,490,DMSO
X20110318,G02,BR1,71.31555556,1662,487,DMSO
X20110318,G02,BR1,72.32,1705,482,DMSO
X20110318,G02,BR1,73.32444444,1719,484,DMSO
X20110318,G02,BR1,74.32888889,1742,474,DMSO
X20110318,G02,BR1,75.33333333,1755,469,DMSO
X20110318,G02,BR1,76.33777778,1768,481,DMSO
X20110318,G02,BR1,77.34222222,1783,470,DMSO
X20110318,G02,BR1,78.34666667,1746,473,DMSO
X20110318,G02,BR1,79.35111111,1843,457,DMSO
X20110318,G03,BR1,0,366,174,DMSO
X20110318,G03,BR1,1.004444444,365,187,DMSO
X20110318,G03,BR1,2.008888889,368,193,DMSO
X20110318,G03,BR1,3.013333333,379,210,DMSO
X20110318,G03,BR1,4.017777778,386,221,DMSO
X20110318,G03,BR1,5.022222222,397,229,DMSO
X20110318,G03,BR1,6.026666667,409,242,DMSO
X20110318,G03,BR1,7.031111111,421,239,DMSO
X20110318,G03,BR1,8.035555556,436,240,DMSO
X20110318,G03,BR1,9.04,442,253,DMSO
X20110318,G03,BR1,10.04444444,455,262,DMSO
X20110318,G03,BR1,11.04888889,465,267,DMSO
X20110318,G03,BR1,12.05333333,487,266,DMSO
X20110318,G03,BR1,13.05777778,501,258,DMSO
X20110318,G03,BR1,14.06222222,517,269,DMSO
X20110318,G03,BR1,15.06666667,527,248,DMSO
X20110318,G03,BR1,16.07111111,529,290,DMSO
X20110318,G03,BR1,17.07555556,549,295,DMSO
X20110318,G03,BR1,18.08,557,304,DMSO
X20110318,G03,BR1,19.08444444,576,308,DMSO
X20110318,G03,BR1,20.08888889,588,242,DMSO
X20110318,G03,BR1,21.09333333,606,329,DMSO
X20110318,G03,BR1,22.09777778,625,319,DMSO
X20110318,G03,BR1,23.10222222,643,318,DMSO
X20110318,G03,BR1,24.10666667,660,322,DMSO
X20110318,G03,BR1,25.11111111,680,315,DMSO
X20110318,G03,BR1,26.11555556,695,334,DMSO
X20110318,G03,BR1,27.12,705,345,DMSO
X20110318,G03,BR1,28.12444444,714,357,DMSO
X20110318,G03,BR1,29.12888889,729,361,DMSO
X20110318,G03,BR1,30.13333333,755,365,DMSO
X20110318,G03,BR1,31.13777778,783,358,DMSO
X20110318,G03,BR1,32.14222222,796,369,DMSO
X20110318,G03,BR1,33.14666667,822,387,DMSO
X20110318,G03,BR1,34.15111111,833,392,DMSO
X20110318,G03,BR1,35.15555556,860,399,DMSO
X20110318,G03,BR1,36.16,872,410,DMSO
X20110318,G03,BR1,37.16444444,901,412,DMSO
X20110318,G03,BR1,38.16888889,904,416,DMSO
X20110318,G03,BR1,39.17333333,917,425,DMSO
X20110318,G03,BR1,40.17777778,953,424,DMSO
X20110318,G03,BR1,41.18222222,969,416,DMSO
X20110318,G03,BR1,42.18666667,986,427,DMSO
X20110318,G03,BR1,43.19111111,1007,451,DMSO
X20110318,G03,BR1,44.19555556,1039,455,DMSO
X20110318,G03,BR1,45.2,1071,459,DMSO
X20110318,G03,BR1,46.20444444,1071,465,DMSO
X20110318,G03,BR1,47.20888889,1091,204,DMSO
X20110318,G03,BR1,48.21333333,1111,457,DMSO
X20110318,G03,BR1,49.21777778,1144,481,DMSO
X20110318,G03,BR1,50.22222222,1192,483,DMSO
X20110318,G03,BR1,51.22666667,1192,481,DMSO
X20110318,G03,BR1,52.23111111,1207,486,DMSO
X20110318,G03,BR1,53.23555556,1224,504,DMSO
X20110318,G03,BR1,54.24,1258,496,DMSO
X20110318,G03,BR1,55.24444444,1270,506,DMSO
X20110318,G03,BR1,56.24888889,1266,494,DMSO
X20110318,G03,BR1,57.25333333,1297,501,DMSO
X20110318,G03,BR1,58.25777778,1346,468,DMSO
X20110318,G03,BR1,59.26222222,1375,469,DMSO
X20110318,G03,BR1,60.26666667,1391,484,DMSO
X20110318,G03,BR1,61.27111111,1404,485,DMSO
X20110318,G03,BR1,62.27555556,1413,476,DMSO
X20110318,G03,BR1,63.28,1439,467,DMSO
X20110318,G03,BR1,64.28444444,1449,466,DMSO
X20110318,G03,BR1,65.28888889,1492,471,DMSO
X20110318,G03,BR1,66.29333333,1487,486,DMSO
X20110318,G03,BR1,67.29777778,1524,482,DMSO
X20110318,G03,BR1,68.30222222,1564,483,DMSO
X20110318,G03,BR1,69.30666667,1573,484,DMSO
X20110318,G03,BR1,70.31111111,1609,490,DMSO
X20110318,G03,BR1,71.31555556,1601,487,DMSO
X20110318,G03,BR1,72.32,1629,482,DMSO
X20110318,G03,BR1,73.32444444,1637,484,DMSO
X20110318,G03,BR1,74.32888889,1685,474,DMSO
X20110318,G03,BR1,75.33333333,1720,469,DMSO
X20110318,G03,BR1,76.33777778,1719,481,DMSO
X20110318,G03,BR1,77.34222222,1741,470,DMSO
X20110318,G03,BR1,78.34666667,1756,473,DMSO
X20110318,G03,BR1,79.35111111,1783,457,DMSO
X20110715,C09,BR1,0,313,163,DMSO
X20110715,C09,BR1,1.1,327,175,DMSO
X20110715,C09,BR1,2.3,340,176,DMSO
X20110715,C09,BR1,3.4,346,181,DMSO
X20110715,C09,BR1,4.5,365,179,DMSO
X20110715,C09,BR1,5.6,376,188,DMSO
X20110715,C09,BR1,6.8,399,205,DMSO
X20110715,C09,BR1,7.9,411,207,DMSO
X20110715,C09,BR1,9,420,216,DMSO
X20110715,C09,BR1,10.1,434,221,DMSO
X20110715,C09,BR1,11.3,454,232,DMSO
X20110715,C09,BR1,12.4,470,249,DMSO
X20110715,C09,BR1,13.5,477,247,DMSO
X20110715,C09,BR1,14.6,503,262,DMSO
X20110715,C09,BR1,15.8,509,268,DMSO
X20110715,C09,BR1,16.9,522,276,DMSO
X20110715,C09,BR1,18,556,269,DMSO
X20110715,C09,BR1,19.1,568,290,DMSO
X20110715,C09,BR1,20.3,578,295,DMSO
X20110715,C09,BR1,21.4,591,302,DMSO
X20110715,C09,BR1,22.5,623,315,DMSO
X20110715,C09,BR1,23.6,637,324,DMSO
X20110715,C09,BR1,24.8,663,320,DMSO
X20110715,C09,BR1,25.9,678,332,DMSO
X20110715,C09,BR1,27,709,363,DMSO
X20110715,C09,BR1,28.1,731,368,DMSO
X20110715,C09,BR1,29.3,753,369,DMSO
X20110715,C09,BR1,30.4,761,378,DMSO
X20110715,C09,BR1,31.5,801,381,DMSO
X20110715,C09,BR1,32.6,811,389,DMSO
X20110715,C09,BR1,33.8,834,395,DMSO
X20110715,C09,BR1,34.9,871,416,DMSO
X20110715,C09,BR1,36,895,418,DMSO
X20110715,C09,BR1,37.2,916,435,DMSO
X20110715,C09,BR1,38.3,947,435,DMSO
X20110715,C09,BR1,39.4,959,412,DMSO
X20110715,C09,BR1,40.5,1012,427,DMSO
X20110715,C09,BR1,41.7,1015,426,DMSO
X20110715,C09,BR1,42.8,1049,441,DMSO
X20110715,C09,BR1,43.9,1089,465,DMSO
X20110715,C09,BR1,45,1112,473,DMSO
X20110715,C09,BR1,46.2,1183,474,DMSO
X20110715,C09,BR1,47.3,1191,487,DMSO
X20110715,C09,BR1,48.4,1268,495,DMSO
X20110715,C09,BR1,49.5,1271,527,DMSO
X20110715,C09,BR1,50.7,1303,537,DMSO
X20110715,C09,BR1,51.8,1335,551,DMSO
X20110715,C09,BR1,52.9,1372,560,DMSO
X20110715,C09,BR1,54,1388,562,DMSO
X20110715,C09,BR1,55.2,1436,574,DMSO
X20110715,C09,BR1,56.3,1459,574,DMSO
X20110715,C09,BR1,57.4,1519,568,DMSO
X20110715,C09,BR1,58.5,1550,574,DMSO
X20110715,C09,BR1,59.7,1576,580,DMSO
X20110715,C09,BR1,60.8,1656,584,DMSO
X20110715,C09,BR1,61.9,1682,576,DMSO
X20110715,C09,BR1,63,1702,581,DMSO
X20110715,C09,BR1,64.2,1728,571,DMSO
X20110715,C09,BR1,65.3,1768,561,DMSO
X20110715,C09,BR1,66.4,1807,550,DMSO
X20110715,C09,BR1,67.6,1790,542,DMSO
X20110715,C09,BR1,68.7,1861,563,DMSO
X20110715,C09,BR1,69.8,1904,587,DMSO
X20110715,C09,BR1,70.9,1943,566,DMSO
X20110715,C09,BR1,72.1,1932,560,DMSO
X20110715,C09,BR1,73.2,1953,551,DMSO
X20110715,C09,BR1,74.3,1964,546,DMSO
X20110715,C09,BR1,75.4,1998,539,DMSO
X20110715,C09,BR1,76.6,2009,553,DMSO
X20110715,C09,BR1,77.7,2042,565,DMSO
X20110715,C09,BR1,78.8,2063,554,DMSO
X20110715,C09,BR1,79.9,2085,568,DMSO
X20110715,C09,BR1,81.1,2075,553,DMSO
X20110715,C09,BR1,82.2,2150,569,DMSO
X20110715,C09,BR1,83.3,2176,575,DMSO
X20110715,C09,BR1,84.4,2187,581,DMSO
X20110715,C09,BR1,85.6,2232,565,DMSO
X20110715,C09,BR1,86.7,2177,568,DMSO
X20110715,C09,BR1,87.8,2254,558,DMSO
X20110715,D09,BR1,0,360,195,DMSO
X20110715,D09,BR1,1.1,369,204,DMSO
X20110715,D09,BR1,2.3,381,212,DMSO
X20110715,D09,BR1,3.4,408,202,DMSO
X20110715,D09,BR1,4.5,422,200,DMSO
X20110715,D09,BR1,5.6,437,207,DMSO
X20110715,D09,BR1,6.8,461,214,DMSO
X20110715,D09,BR1,7.9,476,222,DMSO
X20110715,D09,BR1,9,487,224,DMSO
X20110715,D09,BR1,10.1,505,229,DMSO
X20110715,D09,BR1,11.3,518,253,DMSO
X20110715,D09,BR1,12.4,533,273,DMSO
X20110715,D09,BR1,13.5,541,292,DMSO
X20110715,D09,BR1,14.6,565,305,DMSO
X20110715,D09,BR1,15.8,589,318,DMSO
X20110715,D09,BR1,16.9,588,321,DMSO
X20110715,D09,BR1,18,627,343,DMSO
X20110715,D09,BR1,19.1,645,355,DMSO
X20110715,D09,BR1,20.3,664,345,DMSO
X20110715,D09,BR1,21.4,669,346,DMSO
X20110715,D09,BR1,22.5,684,369,DMSO
X20110715,D09,BR1,23.6,712,370,DMSO
X20110715,D09,BR1,24.8,744,391,DMSO
X20110715,D09,BR1,25.9,767,398,DMSO
X20110715,D09,BR1,27,777,393,DMSO
X20110715,D09,BR1,28.1,806,398,DMSO
X20110715,D09,BR1,29.3,843,391,DMSO
X20110715,D09,BR1,30.4,859,387,DMSO
X20110715,D09,BR1,31.5,902,392,DMSO
X20110715,D09,BR1,32.6,919,404,DMSO
X20110715,D09,BR1,33.8,952,415,DMSO
X20110715,D09,BR1,34.9,976,415,DMSO
X20110715,D09,BR1,36,1004,428,DMSO
X20110715,D09,BR1,37.2,1015,434,DMSO
X20110715,D09,BR1,38.3,1059,465,DMSO
X20110715,D09,BR1,39.4,1082,468,DMSO
X20110715,D09,BR1,40.5,1102,505,DMSO
X20110715,D09,BR1,41.7,1121,515,DMSO
X20110715,D09,BR1,42.8,1158,526,DMSO
X20110715,D09,BR1,43.9,1197,513,DMSO
X20110715,D09,BR1,45,1229,534,DMSO
X20110715,D09,BR1,46.2,1255,538,DMSO
X20110715,D09,BR1,47.3,1286,547,DMSO
X20110715,D09,BR1,48.4,1306,559,DMSO
X20110715,D09,BR1,49.5,1371,579,DMSO
X20110715,D09,BR1,50.7,1387,597,DMSO
X20110715,D09,BR1,51.8,1414,620,DMSO
X20110715,D09,BR1,52.9,1449,628,DMSO
X20110715,D09,BR1,54,1472,637,DMSO
X20110715,D09,BR1,55.2,1535,635,DMSO
X20110715,D09,BR1,56.3,1573,643,DMSO
X20110715,D09,BR1,57.4,1574,668,DMSO
X20110715,D09,BR1,58.5,1626,669,DMSO
X20110715,D09,BR1,59.7,1669,662,DMSO
X20110715,D09,BR1,60.8,1644,661,DMSO
X20110715,D09,BR1,61.9,1745,650,DMSO
X20110715,D09,BR1,63,1767,648,DMSO
X20110715,D09,BR1,64.2,1799,618,DMSO
X20110715,D09,BR1,65.3,1796,631,DMSO
X20110715,D09,BR1,66.4,1799,608,DMSO
X20110715,D09,BR1,67.6,1919,575,DMSO
X20110715,D09,BR1,68.7,1882,579,DMSO
X20110715,D09,BR1,69.8,1900,589,DMSO
X20110715,D09,BR1,70.9,1994,594,DMSO
X20110715,D09,BR1,72.1,2015,598,DMSO
X20110715,D09,BR1,73.2,2063,601,DMSO
X20110715,D09,BR1,74.3,2046,606,DMSO
X20110715,D09,BR1,75.4,2036,588,DMSO
X20110715,D09,BR1,76.6,2180,562,DMSO
X20110715,D09,BR1,77.7,2194,561,DMSO
X20110715,D09,BR1,78.8,2116,583,DMSO
X20110715,D09,BR1,79.9,2181,579,DMSO
X20110715,D09,BR1,81.1,2123,573,DMSO
X20110715,D09,BR1,82.2,2248,552,DMSO
X20110715,D09,BR1,83.3,2196,518,DMSO
X20110715,D09,BR1,84.4,2300,506,DMSO
X20110715,D09,BR1,85.6,2297,495,DMSO
X20110715,D09,BR1,86.7,2345,470,DMSO
X20110715,D09,BR1,87.8,2370,467,DMSO
X20111007,B09,BR1,0,116,52,DMSO
X20111007,B09,BR1,1.102777778,113,58,DMSO
X20111007,B09,BR1,2.205555556,117,57,DMSO
X20111007,B09,BR1,3.308333333,122,48,DMSO
X20111007,B09,BR1,4.411111111,126,51,DMSO
X20111007,B09,BR1,5.513888889,130,60,DMSO
X20111007,B09,BR1,6.616666667,132,51,DMSO
X20111007,B09,BR1,7.719444444,138,55,DMSO
X20111007,B09,BR1,8.822222222,138,59,DMSO
X20111007,B09,BR1,9.925,144,64,DMSO
X20111007,B09,BR1,11.02777778,149,66,DMSO
X20111007,B09,BR1,12.13055556,152,54,DMSO
X20111007,B09,BR1,13.23333333,163,61,DMSO
X20111007,B09,BR1,14.33611111,169,60,DMSO
X20111007,B09,BR1,15.43888889,172,67,DMSO
X20111007,B09,BR1,16.54166667,169,66,DMSO
X20111007,B09,BR1,17.64444444,172,65,DMSO
X20111007,B09,BR1,18.74722222,178,67,DMSO
X20111007,B09,BR1,19.85,182,80,DMSO
X20111007,B09,BR1,20.95277778,179,85,DMSO
X20111007,B09,BR1,22.05555556,188,86,DMSO
X20111007,B09,BR1,23.15833333,189,83,DMSO
X20111007,B09,BR1,24.26111111,198,88,DMSO
X20111007,B09,BR1,25.36388889,201,93,DMSO
X20111007,B09,BR1,26.46666667,209,99,DMSO
X20111007,B09,BR1,27.56944444,212,102,DMSO
X20111007,B09,BR1,28.67222222,219,106,DMSO
X20111007,B09,BR1,29.775,218,100,DMSO
X20111007,B09,BR1,30.87777778,223,104,DMSO
X20111007,B09,BR1,31.98055556,226,100,DMSO
X20111007,B09,BR1,33.08333333,224,103,DMSO
X20111007,B09,BR1,34.18611111,230,104,DMSO
X20111007,B09,BR1,35.28888889,237,101,DMSO
X20111007,B09,BR1,36.39166667,232,107,DMSO
X20111007,B09,BR1,37.49444444,238,107,DMSO
X20111007,B09,BR1,38.59722222,252,111,DMSO
X20111007,B09,BR1,39.7,259,106,DMSO
X20111007,B09,BR1,40.80277778,260,107,DMSO
X20111007,B09,BR1,41.90555556,271,110,DMSO
X20111007,B09,BR1,43.00833333,272,114,DMSO
X20111007,B09,BR1,44.11111111,275,109,DMSO
X20111007,B09,BR1,45.21388889,284,104,DMSO
X20111007,B09,BR1,46.31666667,292,101,DMSO
X20111007,B09,BR1,47.41944444,301,101,DMSO
X20111007,B09,BR1,48.52222222,301,98,DMSO
X20111007,B09,BR1,49.625,307,97,DMSO
X20111007,B09,BR1,50.72777778,309,103,DMSO
X20111007,B09,BR1,51.83055556,314,96,DMSO
X20111007,B09,BR1,52.93333333,324,93,DMSO
X20111007,B09,BR1,54.03611111,321,82,DMSO
X20111007,B09,BR1,55.13888889,324,80,DMSO
X20111007,B09,BR1,56.24166667,340,89,DMSO
X20111007,B09,BR1,57.34444444,331,87,DMSO
X20111007,B09,BR1,58.44722222,335,92,DMSO
X20111007,B09,BR1,59.55,346,97,DMSO
X20111007,B09,BR1,60.65277778,356,114,DMSO
X20111007,B09,BR1,61.75555556,359,111,DMSO
X20111007,B09,BR1,62.85833333,362,112,DMSO
X20111007,B09,BR1,63.96111111,361,117,DMSO
X20111007,B09,BR1,65.06388889,375,125,DMSO
X20111007,B09,BR1,66.16666667,384,125,DMSO
X20111007,B09,BR1,67.26944444,383,131,DMSO
X20111007,B09,BR1,68.37222222,403,137,DMSO
X20111007,B09,BR1,69.475,405,132,DMSO
X20111007,B09,BR1,70.57777778,424,143,DMSO
X20111007,B09,BR1,71.68055556,433,140,DMSO
X20111007,D09,BR1,0,217,97,DMSO
X20111007,D09,BR1,1.102777778,224,103,DMSO
X20111007,D09,BR1,2.205555556,231,96,DMSO
X20111007,D09,BR1,3.308333333,237,96,DMSO
X20111007,D09,BR1,4.411111111,244,97,DMSO
X20111007,D09,BR1,5.513888889,255,100,DMSO
X20111007,D09,BR1,6.616666667,264,100,DMSO
X20111007,D09,BR1,7.719444444,273,98,DMSO
X20111007,D09,BR1,8.822222222,283,115,DMSO
X20111007,D09,BR1,9.925,294,122,DMSO
X20111007,D09,BR1,11.02777778,307,133,DMSO
X20111007,D09,BR1,12.13055556,314,143,DMSO
X20111007,D09,BR1,13.23333333,320,145,DMSO
X20111007,D09,BR1,14.33611111,326,153,DMSO
X20111007,D09,BR1,15.43888889,331,165,DMSO
X20111007,D09,BR1,16.54166667,338,165,DMSO
X20111007,D09,BR1,17.64444444,354,174,DMSO
X20111007,D09,BR1,18.74722222,352,170,DMSO
X20111007,D09,BR1,19.85,376,182,DMSO
X20111007,D09,BR1,20.95277778,385,154,DMSO
X20111007,D09,BR1,22.05555556,403,178,DMSO
X20111007,D09,BR1,23.15833333,407,174,DMSO
X20111007,D09,BR1,24.26111111,415,178,DMSO
X20111007,D09,BR1,25.36388889,420,180,DMSO
X20111007,D09,BR1,26.46666667,428,177,DMSO
X20111007,D09,BR1,27.56944444,453,193,DMSO
X20111007,D09,BR1,28.67222222,456,195,DMSO
X20111007,D09,BR1,29.775,472,205,DMSO
X20111007,D09,BR1,30.87777778,480,209,DMSO
X20111007,D09,BR1,31.98055556,490,211,DMSO
X20111007,D09,BR1,33.08333333,500,235,DMSO
X20111007,D09,BR1,34.18611111,513,237,DMSO
X20111007,D09,BR1,35.28888889,524,231,DMSO
X20111007,D09,BR1,36.39166667,542,229,DMSO
X20111007,D09,BR1,37.49444444,552,251,DMSO
X20111007,D09,BR1,38.59722222,572,252,DMSO
X20111007,D09,BR1,39.7,585,249,DMSO
X20111007,D09,BR1,40.80277778,594,233,DMSO
X20111007,D09,BR1,41.90555556,602,233,DMSO
X20111007,D09,BR1,43.00833333,639,261,DMSO
X20111007,D09,BR1,44.11111111,653,261,DMSO
X20111007,D09,BR1,45.21388889,660,265,DMSO
X20111007,D09,BR1,46.31666667,671,248,DMSO
X20111007,D09,BR1,47.41944444,694,276,DMSO
X20111007,D09,BR1,48.52222222,697,265,DMSO
X20111007,D09,BR1,49.625,728,272,DMSO
X20111007,D09,BR1,50.72777778,732,287,DMSO
X20111007,D09,BR1,51.83055556,732,298,DMSO
X20111007,D09,BR1,52.93333333,741,320,DMSO
X20111007,D09,BR1,54.03611111,754,342,DMSO
X20111007,D09,BR1,55.13888889,763,328,DMSO
X20111007,D09,BR1,56.24166667,801,360,DMSO
X20111007,D09,BR1,57.34444444,823,365,DMSO
X20111007,D09,BR1,58.44722222,840,379,DMSO
X20111007,D09,BR1,59.55,848,364,DMSO
X20111007,D09,BR1,60.65277778,869,359,DMSO
X20111007,D09,BR1,61.75555556,907,357,DMSO
X20111007,D09,BR1,62.85833333,921,349,DMSO
X20111007,D09,BR1,63.96111111,947,345,DMSO
X20111007,D09,BR1,65.06388889,976,358,DMSO
X20111007,D09,BR1,66.16666667,1017,349,DMSO
X20111007,D09,BR1,67.26944444,1021,332,DMSO
X20111007,D09,BR1,68.37222222,1075,354,DMSO
X20111007,D09,BR1,69.475,1099,351,DMSO
X20111007,D09,BR1,70.57777778,1118,344,DMSO
X20111007,D09,BR1,71.68055556,1137,351,DMSO
X20110318,B06,DS1,0,418,184,Erlotinib
X20110318,B06,DS1,1,427,193,Erlotinib
X20110318,B06,DS1,2,433,197,Erlotinib
X20110318,B06,DS1,3,441,195,Erlotinib
X20110318,B06,DS1,4,455,206,Erlotinib
X20110318,B06,DS1,5,460,213,Erlotinib
X20110318,B06,DS1,6,474,220,Erlotinib
X20110318,B06,DS1,7,491,211,Erlotinib
X20110318,B06,DS1,8,512,192,Erlotinib
X20110318,B06,DS1,9,527,186,Erlotinib
X20110318,B06,DS1,10,545,168,Erlotinib
X20110318,B06,DS1,11,563,151,Erlotinib
X20110318,B06,DS1,12.1,586,126,Erlotinib
X20110318,B06,DS1,13.1,612,110,Erlotinib
X20110318,B06,DS1,14.1,630,94,Erlotinib
X20110318,B06,DS1,15.1,642,88,Erlotinib
X20110318,B06,DS1,16.1,650,78,Erlotinib
X20110318,B06,DS1,17.1,671,63,Erlotinib
X20110318,B06,DS1,18.1,678,53,Erlotinib
X20110318,B06,DS1,19.1,674,51,Erlotinib
X20110318,B06,DS1,20.1,687,37,Erlotinib
X20110318,B06,DS1,21.1,693,33,Erlotinib
X20110318,B06,DS1,22.1,698,30,Erlotinib
X20110318,B06,DS1,23.1,704,30,Erlotinib
X20110318,B06,DS1,24.1,707,27,Erlotinib
X20110318,B06,DS1,25.1,710,25,Erlotinib
X20110318,B06,DS1,26.1,711,21,Erlotinib
X20110318,B06,DS1,27.1,704,20,Erlotinib
X20110318,B06,DS1,28.1,707,22,Erlotinib
X20110318,B06,DS1,29.1,712,18,Erlotinib
X20110318,B06,DS1,30.1,709,14,Erlotinib
X20110318,B06,DS1,31.1,713,14,Erlotinib
X20110318,B06,DS1,32.1,717,12,Erlotinib
X20110318,B06,DS1,33.1,716,13,Erlotinib
X20110318,B06,DS1,34.2,724,13,Erlotinib
X20110318,B06,DS1,35.2,718,11,Erlotinib
X20110318,B06,DS1,36.2,717,9,Erlotinib
X20110318,B06,DS1,37.2,721,8,Erlotinib
X20110318,B06,DS1,38.2,721,8,Erlotinib
X20110318,B06,DS1,39.2,730,7,Erlotinib
X20110318,B06,DS1,40.2,723,7,Erlotinib
X20110318,B06,DS1,41.2,728,8,Erlotinib
X20110318,B06,DS1,42.2,730,8,Erlotinib
X20110318,B06,DS1,43.2,727,8,Erlotinib
X20110318,B06,DS1,44.2,730,7,Erlotinib
X20110318,B06,DS1,45.2,731,7,Erlotinib
X20110318,B06,DS1,46.2,734,6,Erlotinib
X20110318,B06,DS1,47.2,731,5,Erlotinib
X20110318,B06,DS1,48.2,732,5,Erlotinib
X20110318,B06,DS1,49.2,727,4,Erlotinib
X20110318,B06,DS1,50.2,735,4,Erlotinib
X20110318,B06,DS1,51.2,732,3,Erlotinib
X20110318,B06,DS1,52.2,728,3,Erlotinib
X20110318,B06,DS1,53.2,728,2,Erlotinib
X20110318,B06,DS1,54.2,722,2,Erlotinib
X20110318,B06,DS1,55.2,723,2,Erlotinib
X20110318,B06,DS1,56.2,732,2,Erlotinib
X20110318,B06,DS1,57.3,732,1,Erlotinib
X20110318,B06,DS1,58.3,725,1,Erlotinib
X20110318,B06,DS1,59.3,730,1,Erlotinib
X20110318,B06,DS1,60.3,727,1,Erlotinib
X20110318,B06,DS1,61.3,726,1,Erlotinib
X20110318,B06,DS1,62.3,722,1,Erlotinib
X20110318,B06,DS1,63.3,724,1,Erlotinib
X20110318,B06,DS1,64.3,720,1,Erlotinib
X20110318,B06,DS1,65.3,718,1,Erlotinib
X20110318,B06,DS1,66.3,712,1,Erlotinib
X20110318,B06,DS1,67.3,723,2,Erlotinib
X20110318,B06,DS1,68.3,715,3,Erlotinib
X20110318,B06,DS1,69.3,718,3,Erlotinib
X20110318,B06,DS1,70.3,711,2,Erlotinib
X20110318,B06,DS1,71.3,715,3,Erlotinib
X20110318,B06,DS1,72.3,709,4,Erlotinib
X20110318,B06,DS1,73.3,710,5,Erlotinib
X20110318,B06,DS1,74.3,707,5,Erlotinib
X20110318,B06,DS1,75.3,707,5,Erlotinib
X20110318,B06,DS1,76.3,709,7,Erlotinib
X20110318,B06,DS1,77.3,704,8,Erlotinib
X20110318,B06,DS1,78.3,707,9,Erlotinib
X20110318,B06,DS1,79.4,705,8,Erlotinib
X20110318,B07,DS1,0,655,247,Erlotinib
X20110318,B07,DS1,1,616,207,Erlotinib
X20110318,B07,DS1,2,669,281,Erlotinib
X20110318,B07,DS1,3,690,283,Erlotinib
X20110318,B07,DS1,4,698,298,Erlotinib
X20110318,B07,DS1,5,716,312,Erlotinib
X20110318,B07,DS1,6,734,311,Erlotinib
X20110318,B07,DS1,7,754,313,Erlotinib
X20110318,B07,DS1,8,767,310,Erlotinib
X20110318,B07,DS1,9,796,298,Erlotinib
X20110318,B07,DS1,10,826,280,Erlotinib
X20110318,B07,DS1,11,864,245,Erlotinib
X20110318,B07,DS1,12.1,918,206,Erlotinib
X20110318,B07,DS1,13.1,943,178,Erlotinib
X20110318,B07,DS1,14.1,952,156,Erlotinib
X20110318,B07,DS1,15.1,998,142,Erlotinib
X20110318,B07,DS1,16.1,1020,122,Erlotinib
X20110318,B07,DS1,17.1,1049,102,Erlotinib
X20110318,B07,DS1,18.1,1061,86,Erlotinib
X20110318,B07,DS1,19.1,1075,73,Erlotinib
X20110318,B07,DS1,20.1,1094,67,Erlotinib
X20110318,B07,DS1,21.1,1109,58,Erlotinib
X20110318,B07,DS1,22.1,1114,53,Erlotinib
X20110318,B07,DS1,23.1,1118,49,Erlotinib
X20110318,B07,DS1,24.1,1121,44,Erlotinib
X20110318,B07,DS1,25.1,1122,44,Erlotinib
X20110318,B07,DS1,26.1,1128,40,Erlotinib
X20110318,B07,DS1,27.1,1132,36,Erlotinib
X20110318,B07,DS1,28.1,1131,37,Erlotinib
X20110318,B07,DS1,29.1,1136,33,Erlotinib
X20110318,B07,DS1,30.1,1142,29,Erlotinib
X20110318,B07,DS1,31.1,1133,25,Erlotinib
X20110318,B07,DS1,32.1,1103,10,Erlotinib
X20110318,B07,DS1,33.1,1142,19,Erlotinib
X20110318,B07,DS1,34.2,1145,15,Erlotinib
X20110318,B07,DS1,35.2,1147,13,Erlotinib
X20110318,B07,DS1,36.2,1149,12,Erlotinib
X20110318,B07,DS1,37.2,1156,12,Erlotinib
X20110318,B07,DS1,38.2,1157,8,Erlotinib
X20110318,B07,DS1,39.2,1154,7,Erlotinib
X20110318,B07,DS1,40.2,1159,5,Erlotinib
X20110318,B07,DS1,41.2,1160,2,Erlotinib
X20110318,B07,DS1,42.2,1157,2,Erlotinib
X20110318,B07,DS1,43.2,1157,2,Erlotinib
X20110318,B07,DS1,44.2,1152,1,Erlotinib
X20110318,B07,DS1,45.2,1153,1,Erlotinib
X20110318,B07,DS1,46.2,1150,0,Erlotinib
X20110318,B07,DS1,47.2,1145,0,Erlotinib
X20110318,B07,DS1,48.2,1150,0,Erlotinib
X20110318,B07,DS1,49.2,1140,0,Erlotinib
