Well ,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,Plate
C07,D,53,4,3,50,0,0,0,1
C07,D,49,5,3,50,0,0,0,1
C07,D,46,6,3,50,0,0,0,1
C07,D,39,7,3,50,0,0,0,1
C07,D,34,8,3,50,0,0,0,1
C07,D,32,9,3,50,0,0,0,1
C07,D,26,10,3,50,0,0,0,1
C07,E,45,0,3,50,0,0,0,1
C07,E,53,1,3,50,0,0,0,1
C07,E,67,2,3,50,0,0,0,1
C07,E,59,3,3,50,0,0,0,1
C07,E,59,4,3,50,0,0,0,1
C07,E,52,5,3,50,0,0,0,1
C07,E,52,6,3,50,0,0,0,1
C07,E,51,7,3,50,0,0,0,1
C07,E,48,8,3,50,0,0,0,1
C07,E,53,9,3,50,0,0,0,1
C07,E,48,10,3,50,0,0,0,1
C07,F,34,0,3,50,0,0,0,1
C07,F,44,1,3,50,0,0,0,1
C07,F,50,2,3,50,0,0,0,1
C07,F,55,3,3,50,0,0,0,1
C07,F,53,4,3,50,0,0,0,1
C07,F,48,5,3,50,0,0,0,1
C07,F,40,6,3,50,0,0,0,1
C07,F,42,7,3,50,0,0,0,1
C07,F,39,8,3,50,0,0,0,1
C07,F,37,9,3,50,0,0,0,1
C07,F,27,10,3,50,0,0,0,1
C07,G,23,0,3,50,0,0,0,1
C07,G,44,1,3,50,0,0,0,1
C07,G,46,2,3,50,0,0,0,1
C07,G,35,3,3,50,0,0,0,1
C07,G,25,4,3,50,0,0,0,1
C07,G,18,5,3,50,0,0,0,1
C07,G,19,6,3,50,0,0,0,1
C07,G,15,7,3,50,0,0,0,1
C07,G,14,8,3,50,0,0,0,1
C07,G,14,9,3,50,0,0,0,1
C07,G,16,10,3,50,0,0,0,1
C07,H,21,0,3,50,0,0,0,1
C07,H,17,1,3,50,0,0,0,1
C07,H,14,2,3,50,0,0,0,1
C07,H,27,3,3,50,0,0,0,1
C07,H,40,4,3,50,0,0,0,1
C07,H,49,5,3,50,0,0,0,1
C07,H,49,6,3,50,0,0,0,1
C07,H,49,7,3,50,0,0,0,1
C07,H,50,8,3,50,0,0,0,1
C07,H,50,9,3,50,0,0,0,1
C07,H,47,10,3,50,0,0,0,1
C07,I,21,0,3,50,0,0,0,1
C07,I,22,1,3,50,0,0,0,1
C07,I,27,2,3,50,0,0,0,1
C07,I,25,3,3,50,0,0,0,1
C07,I,24,4,3,50,0,0,0,1
C07,I,24,5,3,50,0,0,0,1
C07,I,26,6,3,50,0,0,0,1
C07,I,21,7,3,50,0,0,0,1
C07,I,18,8,3,50,0,0,0,1
C07,I,17,9,3,50,0,0,0,1
C07,I,16,10,3,50,0,0,0,1
C07,J,15,0,3,50,0,0,0,1
C07,J,18,1,3,50,0,0,0,1
C07,J,11,2,3,50,0,0,0,1
C07,J,11,3,3,50,0,0,0,1
C07,J,9,4,3,50,0,0,0,1
C07,J,10,5,3,50,0,0,0,1
C07,J,10,6,3,50,0,0,0,1
C07,J,6,7,3,50,0,0,0,1
C07,J,6,8,3,50,0,0,0,1
C07,J,5,9,3,50,0,0,0,1
C07,J,6,10,3,50,0,0,0,1
C07,K,23,0,3,50,0,0,0,1
C07,K,32,1,3,50,0,0,0,1
C07,K,25,2,3,50,0,0,0,1
C07,K,31,3,3,50,0,0,0,1
C07,K,32,4,3,50,0,0,0,1
C07,K,36,5,3,50,0,0,0,1
C07,K,35,6,3,50,0,0,0,1
C07,K,34,7,3,50,0,0,0,1
C07,K,31,8,3,50,0,0,0,1
C07,K,33,9,3,50,0,0,0,1
C07,K,31,10,3,50,0,0,0,1
C07,L,25,0,3,50,0,0,0,1
C07,L,31,1,3,50,0,0,0,1
C07,L,36,2,3,50,0,0,0,1
C07,L,40,3,3,50,0,0,0,1
C07,L,64,4,3,50,0,0,0,1
C07,L,64,5,3,50,0,0,0,1
C07,L,59,6,3,50,0,0,0,1
C07,L,59,7,3,50,0,0,0,1
C07,L,51,8,3,50,0,0,0,1
C07,L,42,9,3,50,0,0,0,1
C07,L,24,10,3,50,0,0,0,1
C07,M,32,0,3,50,0,0,0,1
C07,M,43,1,3,50,0,0,0,1
C07,M,47,2,3,50,0,0,0,1
C07,M,54,3,3,50,0,0,0,1
C07,M,61,4,3,50,0,0,0,1
C07,M,60,5,3,50,0,0,0,1
C07,M,58,6,3,50,0,0,0,1
C07,M,47,7,3,50,0,0,0,1
C07,M,49,8,3,50,0,0,0,1
C07,M,47,9,3,50,0,0,0,1
C07,M,41,10,3,50,0,0,0,1
C07,N,21,0,3,50,0,0,0,1
C07,N,34,1,3,50,0,0,0,1
C07,N,34,2,3,50,0,0,0,1
C07,N,33,3,3,50,0,0,0,1
C07,N,28,4,3,50,0,0,0,1
C07,N,29,5,3,50,0,0,0,1
C07,N,25,6,3,50,0,0,0,1
C07,N,21,7,3,50,0,0,0,1
C07,N,18,8,3,50,0,0,0,1
C07,N,19,9,3,50,0,0,0,1
C07,N,18,10,3,50,0,0,0,1
C07,O,52,0,3,50,0,0,0,1
C07,O,70,1,3,50,0,0,0,1
C07,O,85,2,3,50,0,0,0,1
C07,O,86,3,3,50,0,0,0,1
C07,O,75,4,3,50,0,0,0,1
C07,O,77,5,3,50,0,0,0,1
C07,O,71,6,3,50,0,0,0,1
C07,O,66,7,3,50,0,0,0,1
C07,O,59,8,3,50,0,0,0,1
C07,O,60,9,3,50,0,0,0,1
C07,O,58,10,3,50,0,0,0,1
C07,P,20,0,3,50,0,0,0,1
C07,P,26,1,3,50,0,0,0,1
C07,P,25,2,3,50,0,0,0,1
C07,P,30,3,3,50,0,0,0,1
C07,P,30,4,3,50,0,0,0,1
C07,P,24,5,3,50,0,0,0,1
C07,P,29,6,3,50,0,0,0,1
C07,P,26,7,3,50,0,0,0,1
C07,P,19,8,3,50,0,0,0,1
C07,P,26,9,3,50,0,0,0,1
C07,P,26,10,3,50,0,0,0,1
C07,Q,12,0,3,50,0,0,0,1
C07,Q,16,1,3,50,0,0,0,1
C07,Q,24,2,3,50,0,0,0,1
C07,Q,27,3,3,50,0,0,0,1
C07,Q,26,4,3,50,0,0,0,1
C07,Q,30,5,3,50,0,0,0,1
C07,Q,26,6,3,50,0,0,0,1
C07,Q,27,7,3,50,0,0,0,1
C07,Q,25,8,3,50,0,0,0,1
C07,Q,24,9,3,50,0,0,0,1
C07,Q,23,10,3,50,0,0,0,1
C07,R,17,0,3,50,0,0,0,1
C07,R,16,1,3,50,0,0,0,1
C07,R,18,2,3,50,0,0,0,1
C07,R,20,3,3,50,0,0,0,1
C07,R,19,4,3,50,0,0,0,1
C07,R,17,5,3,50,0,0,0,1
C07,R,17,6,3,50,0,0,0,1
C07,R,12,7,3,50,0,0,0,1
C07,R,12,8,3,50,0,0,0,1
C07,R,9,9,3,50,0,0,0,1
C07,R,7,10,3,50,0,0,0,1
C07,S,45,0,3,50,0,0,0,1
C07,S,57,1,3,50,0,0,0,1
C07,S,69,2,3,50,0,0,0,1
C07,S,84,3,3,50,0,0,0,1
C07,S,92,4,3,50,0,0,0,1
C07,S,99,5,3,50,0,0,0,1
C07,S,101,6,3,50,0,0,0,1
C07,S,99,7,3,50,0,0,0,1
C07,S,104,8,3,50,0,0,0,1
C07,S,109,9,3,50,0,0,0,1
C07,S,110,10,3,50,0,0,0,1
C07,T,26,0,3,50,0,0,0,1
C07,T,36,1,3,50,0,0,0,1
C07,T,37,2,3,50,0,0,0,1
C07,T,38,3,3,50,0,0,0,1
C07,T,39,4,3,50,0,0,0,1
C07,T,38,5,3,50,0,0,0,1
C07,T,32,6,3,50,0,0,0,1
C07,T,31,7,3,50,0,0,0,1
C07,T,26,8,3,50,0,0,0,1
C07,T,27,9,3,50,0,0,0,1
C07,T,24,10,3,50,0,0,0,1
C07,U,34,0,3,50,0,0,0,1
C07,U,44,1,3,50,0,0,0,1
C07,U,46,2,3,50,0,0,0,1
C07,U,47,3,3,50,0,0,0,1
C07,U,44,4,3,50,0,0,0,1
C07,U,46,5,3,50,0,0,0,1
C07,U,42,6,3,50,0,0,0,1
C07,U,33,7,3,50,0,0,0,1
C07,U,32,8,3,50,0,0,0,1
C07,U,30,9,3,50,0,0,0,1
C07,U,20,10,3,50,0,0,0,1
C07,V,32,0,3,50,0,0,0,1
C07,V,43,1,3,50,0,0,0,1
C07,V,53,2,3,50,0,0,0,1
C07,V,53,3,3,50,0,0,0,1
C07,V,53,4,3,50,0,0,0,1
C07,V,54,5,3,50,0,0,0,1
C07,V,46,6,3,50,0,0,0,1
C07,V,46,7,3,50,0,0,0,1
C07,V,42,8,3,50,0,0,0,1
C07,V,37,9,3,50,0,0,0,1
C07,V,29,10,3,50,0,0,0,1
C07,W,52,0,3,50,0,0,0,1
C07,W,74,1,3,50,0,0,0,1
C07,W,81,2,3,50,0,0,0,1
C07,W,87,3,3,50,0,0,0,1
C07,W,99,4,3,50,0,0,0,1
C07,W,102,5,3,50,0,0,0,1
C07,W,95,6,3,50,0,0,0,1
C07,W,93,7,3,50,0,0,0,1
C07,W,86,8,3,50,0,0,0,1
C07,W,85,9,3,50,0,0,0,1
C07,W,84,10,3,50,0,0,0,1
C07,X,36,0,3,50,0,0,0,1
C07,X,31,1,3,50,0,0,0,1
C07,X,47,2,3,50,0,0,0,1
C07,X,60,3,3,50,0,0,0,1
C07,X,59,4,3,50,0,0,0,1
C07,X,60,5,3,50,0,0,0,1
C07,X,58,6,3,50,0,0,0,1
C07,X,57,7,3,50,0,0,0,1
C07,X,55,8,3,50,0,0,0,1
C07,X,53,9,3,50,0,0,0,1
C07,X,52,10,3,50,0,0,0,1
C07,Y,37,0,3,50,0,0,0,1
C07,Y,42,1,3,50,0,0,0,1
C07,Y,51,2,3,50,0,0,0,1
C07,Y,64,3,3,50,0,0,0,1
C07,Y,64,4,3,50,0,0,0,1
C07,Y,61,5,3,50,0,0,0,1
C07,Y,66,6,3,50,0,0,0,1
C07,Y,60,7,3,50,0,0,0,1
C07,Y,58,8,3,50,0,0,0,1
C07,Y,55,9,3,50,0,0,0,1
C07,Y,47,10,3,50,0,0,0,1
C07,Z,17,0,3,50,0,0,0,1
C07,Z,19,1,3,50,0,0,0,1
C07,Z,21,2,3,50,0,0,0,1
C07,Z,23,3,3,50,0,0,0,1
C07,Z,22,4,3,50,0,0,0,1
C07,Z,23,5,3,50,0,0,0,1
C07,Z,20,6,3,50,0,0,0,1
C07,Z,23,7,3,50,0,0,0,1
C07,Z,22,8,3,50,0,0,0,1
C07,Z,22,9,3,50,0,0,0,1
C07,Z,19,10,3,50,0,0,0,1
C08,A,45,0,3,50,0,0,0,1
C08,A,42,1,3,50,0,0,0,1
C08,A,52,2,3,50,0,0,0,1
C08,A,56,3,3,50,0,0,0,1
C08,A,77,4,3,50,0,0,0,1
C08,A,79,5,3,50,0,0,0,1
C08,A,72,6,3,50,0,0,0,1
C08,A,65,7,3,50,0,0,0,1
C08,A,60,8,3,50,0,0,0,1
C08,A,58,9,3,50,0,0,0,1
C08,A,48,10,3,50,0,0,0,1
C08,B,31,0,3,50,0,0,0,1
C08,B,51,1,3,50,0,0,0,1
C08,B,38,2,3,50,0,0,0,1
C08,B,30,3,3,50,0,0,0,1
C08,B,22,4,3,50,0,0,0,1
C08,B,17,5,3,50,0,0,0,1
C08,B,16,6,3,50,0,0,0,1
C08,B,13,7,3,50,0,0,0,1
C08,B,13,8,3,50,0,0,0,1
C08,B,14,9,3,50,0,0,0,1
C08,B,14,10,3,50,0,0,0,1
C08,C,19,0,3,50,0,0,0,1
C08,C,27,1,3,50,0,0,0,1
C08,C,31,2,3,50,0,0,0,1
C08,C,32,3,3,50,0,0,0,1
C08,C,29,4,3,50,0,0,0,1
C08,C,28,5,3,50,0,0,0,1
C08,C,24,6,3,50,0,0,0,1
C08,C,25,7,3,50,0,0,0,1
C08,C,24,8,3,50,0,0,0,1
C08,C,24,9,3,50,0,0,0,1
C08,C,22,10,3,50,0,0,0,1
C08,D,27,0,3,50,0,0,0,1
C08,D,26,1,3,50,0,0,0,1
C08,D,37,2,3,50,0,0,0,1
C08,D,36,3,3,50,0,0,0,1
C08,D,38,4,3,50,0,0,0,1
C08,D,32,5,3,50,0,0,0,1
C08,D,33,6,3,50,0,0,0,1
C08,D,32,7,3,50,0,0,0,1
C08,D,26,8,3,50,0,0,0,1
C08,D,26,9,3,50,0,0,0,1
C08,D,15,10,3,50,0,0,0,1
C08,E,49,0,3,50,0,0,0,1
C08,E,69,1,3,50,0,0,0,1
C08,E,78,2,3,50,0,0,0,1
C08,E,74,3,3,50,0,0,0,1
C08,E,61,4,3,50,0,0,0,1
C08,E,58,5,3,50,0,0,0,1
C08,E,50,6,3,50,0,0,0,1
C08,E,22,7,3,50,0,0,0,1
C08,E,21,8,3,50,0,0,0,1
C08,E,20,9,3,50,0,0,0,1
C08,E,15,10,3,50,0,0,0,1
C08,F,62,0,3,50,0,0,0,1
C08,F,96,1,3,50,0,0,0,1
C08,F,114,2,3,50,0,0,0,1
C08,F,94,3,3,50,0,0,0,1
C08,F,73,4,3,50,0,0,0,1
C08,F,69,5,3,50,0,0,0,1
C08,F,67,6,3,50,0,0,0,1
C08,F,63,7,3,50,0,0,0,1
C08,F,62,8,3,50,0,0,0,1
C08,F,70,9,3,50,0,0,0,1
C08,F,67,10,3,50,0,0,0,1
C08,G,23,0,3,50,0,0,0,1
C08,G,27,1,3,50,0,0,0,1
C08,G,35,2,3,50,0,0,0,1
C08,G,39,3,3,50,0,0,0,1
C08,G,42,4,3,50,0,0,0,1
C08,G,42,5,3,50,0,0,0,1
C08,G,45,6,3,50,0,0,0,1
C08,G,36,7,3,50,0,0,0,1
C08,G,36,8,3,50,0,0,0,1
C08,G,32,9,3,50,0,0,0,1
C08,G,30,10,3,50,0,0,0,1
C08,H,70,0,3,50,0,0,0,1
C08,H,107,1,3,50,0,0,0,1
C08,H,119,2,3,50,0,0,0,1
C08,H,111,3,3,50,0,0,0,1
C08,H,98,4,3,50,0,0,0,1
C08,H,92,5,3,50,0,0,0,1
C08,H,92,6,3,50,0,0,0,1
C08,H,76,7,3,50,0,0,0,1
C08,H,75,8,3,50,0,0,0,1
C08,H,73,9,3,50,0,0,0,1
C08,H,58,10,3,50,0,0,0,1
C08,I,48,0,3,50,0,0,0,1
C08,I,53,1,3,50,0,0,0,1
C08,I,76,2,3,50,0,0,0,1
C08,I,75,3,3,50,0,0,0,1
C08,I,84,4,3,50,0,0,0,1
C08,I,97,5,3,50,0,0,0,1
C08,I,89,6,3,50,0,0,0,1
C08,I,92,7,3,50,0,0,0,1
C08,I,82,8,3,50,0,0,0,1
C08,I,92,9,3,50,0,0,0,1
C08,I,84,10,3,50,0,0,0,1
C08,J,11,0,3,50,0,0,0,1
C08,J,18,1,3,50,0,0,0,1
C08,J,21,2,3,50,0,0,0,1
C08,J,20,3,3,50,0,0,0,1
C08,J,18,4,3,50,0,0,0,1
C08,J,15,5,3,50,0,0,0,1
C08,J,15,6,3,50,0,0,0,1
C08,J,13,7,3,50,0,0,0,1
C08,J,12,8,3,50,0,0,0,1
C08,J,14,9,3,50,0,0,0,1
C08,J,14,10,3,50,0,0,0,1
C08,K,28,0,3,50,0,0,0,1
C08,K,40,1,3,50,0,0,0,1
C08,K,43,2,3,50,0,0,0,1
C08,K,44,3,3,50,0,0,0,1
C08,K,40,4,3,50,0,0,0,1
C08,K,33,5,3,50,0,0,0,1
C08,K,31,6,3,50,0,0,0,1
C08,K,32,7,3,50,0,0,0,1
C08,K,29,8,3,50,0,0,0,1
C08,K,29,9,3,50,0,0,0,1
C08,K,25,10,3,50,0,0,0,1
C08,L,16,0,3,50,0,0,0,1
C08,L,29,1,3,50,0,0,0,1
C08,L,28,2,3,50,0,0,0,1
C08,L,22,3,3,50,0,0,0,1
C08,L,18,4,3,50,0,0,0,1
C08,L,16,5,3,50,0,0,0,1
C08,L,16,6,3,50,0,0,0,1
C08,L,13,7,3,50,0,0,0,1
C08,L,12,8,3,50,0,0,0,1
C08,L,13,9,3,50,0,0,0,1
C08,L,12,10,3,50,0,0,0,1
C08,M,28,0,3,50,0,0,0,1
C08,M,39,1,3,50,0,0,0,1
C08,M,43,2,3,50,0,0,0,1
C08,M,37,3,3,50,0,0,0,1
C08,M,31,4,3,50,0,0,0,1
C08,M,25,5,3,50,0,0,0,1
C08,M,26,6,3,50,0,0,0,1
C08,M,23,7,3,50,0,0,0,1
C08,M,21,8,3,50,0,0,0,1
C08,M,23,9,3,50,0,0,0,1
C08,M,16,10,3,50,0,0,0,1
C08,N,30,0,3,50,0,0,0,1
C08,N,32,1,3,50,0,0,0,1
C08,N,49,2,3,50,0,0,0,1
C08,N,44,3,3,50,0,0,0,1
C08,N,34,4,3,50,0,0,0,1
C08,N,33,5,3,50,0,0,0,1
C08,N,32,6,3,50,0,0,0,1
C08,N,32,7,3,50,0,0,0,1
C08,N,32,8,3,50,0,0,0,1
C08,N,30,9,3,50,0,0,0,1
C08,N,32,10,3,50,0,0,0,1
C08,O,34,0,3,50,0,0,0,1
C08,O,45,1,3,50,0,0,0,1
C08,O,33,2,3,50,0,0,0,1
C08,O,30,3,3,50,0,0,0,1
C08,O,13,4,3,50,0,0,0,1
C08,O,9,5,3,50,0,0,0,1
C08,O,8,6,3,50,0,0,0,1
C08,O,4,7,3,50,0,0,0,1
C08,O,4,8,3,50,0,0,0,1
C08,O,4,9,3,50,0,0,0,1
C08,O,3,10,3,50,0,0,0,1
C08,P,28,0,3,50,0,0,0,1
C08,P,29,1,3,50,0,0,0,1
C08,P,39,2,3,50,0,0,0,1
C08,P,37,3,3,50,0,0,0,1
C08,P,36,4,3,50,0,0,0,1
C08,P,37,5,3,50,0,0,0,1
C08,P,43,6,3,50,0,0,0,1
C08,P,45,7,3,50,0,0,0,1
C08,P,42,8,3,50,0,0,0,1
C08,P,42,9,3,50,0,0,0,1
C08,P,42,10,3,50,0,0,0,1
C08,Q,32,0,3,50,0,0,0,1
C08,Q,37,1,3,50,0,0,0,1
C08,Q,51,2,3,50,0,0,0,1
C08,Q,52,3,3,50,0,0,0,1
C08,Q,57,4,3,50,0,0,0,1
C08,Q,59,5,3,50,0,0,0,1
C08,Q,55,6,3,50,0,0,0,1
C08,Q,57,7,3,50,0,0,0,1
C08,Q,55,8,3,50,0,0,0,1
C08,Q,62,9,3,50,0,0,0,1
C08,Q,65,10,3,50,0,0,0,1
C08,R,32,0,3,50,0,0,0,1
C08,R,44,1,3,50,0,0,0,1
C08,R,54,2,3,50,0,0,0,1
C08,R,52,3,3,50,0,0,0,1
C08,R,54,4,3,50,0,0,0,1
C08,R,56,5,3,50,0,0,0,1
C08,R,57,6,3,50,0,0,0,1
C08,R,52,7,3,50,0,0,0,1
C08,R,50,8,3,50,0,0,0,1
C08,R,52,9,3,50,0,0,0,1
C08,R,50,10,3,50,0,0,0,1
C08,S,28,0,3,50,0,0,0,1
C08,S,38,1,3,50,0,0,0,1
C08,S,45,2,3,50,0,0,0,1
C08,S,39,3,3,50,0,0,0,1
C08,S,36,4,3,50,0,0,0,1
C08,S,35,5,3,50,0,0,0,1
C08,S,29,6,3,50,0,0,0,1
C08,S,32,7,3,50,0,0,0,1
C08,S,32,8,3,50,0,0,0,1
C08,S,32,9,3,50,0,0,0,1
C08,S,36,10,3,50,0,0,0,1
C08,T,23,0,3,50,0,0,0,1
C08,T,36,1,3,50,0,0,0,1
C08,T,40,2,3,50,0,0,0,1
C08,T,40,3,3,50,0,0,0,1
C08,T,41,4,3,50,0,0,0,1
C08,T,41,5,3,50,0,0,0,1
C08,T,37,6,3,50,0,0,0,1
C08,T,30,7,3,50,0,0,0,1
C08,T,29,8,3,50,0,0,0,1
C08,T,27,9,3,50,0,0,0,1
C08,T,25,10,3,50,0,0,0,1
C08,U,45,0,3,50,0,0,0,1
C08,U,50,1,3,50,0,0,0,1
C08,U,57,2,3,50,0,0,0,1
C08,U,51,3,3,50,0,0,0,1
C08,U,40,4,3,50,0,0,0,1
C08,U,40,5,3,50,0,0,0,1
C08,U,37,6,3,50,0,0,0,1
C08,U,35,7,3,50,0,0,0,1
C08,U,35,8,3,50,0,0,0,1
C08,U,35,9,3,50,0,0,0,1
C08,U,30,10,3,50,0,0,0,1
C08,V,34,0,3,50,0,0,0,1
C08,V,42,1,3,50,0,0,0,1
C08,V,30,2,3,50,0,0,0,1
C08,V,32,3,3,50,0,0,0,1
C08,V,22,4,3,50,0,0,0,1
C08,V,19,5,3,50,0,0,0,1
C08,V,21,6,3,50,0,0,0,1
C08,V,16,7,3,50,0,0,0,1
C08,V,15,8,3,50,0,0,0,1
C08,V,12,9,3,50,0,0,0,1
C08,V,11,10,3,50,0,0,0,1
C09,A,32,0,3,50,0,0,0,1
C09,A,43,1,3,50,0,0,0,1
C09,A,59,2,3,50,0,0,0,1
C09,A,56,3,3,50,0,0,0,1
C09,A,52,4,3,50,0,0,0,1
C09,A,44,5,3,50,0,0,0,1
C09,A,44,6,3,50,0,0,0,1
C09,A,37,7,3,50,0,0,0,1
C09,A,32,8,3,50,0,0,0,1
C09,A,31,9,3,50,0,0,0,1
C09,A,28,10,3,50,0,0,0,1
C09,AA,21,0,3,50,0,0,0,1
C09,AA,38,1,3,50,0,0,0,1
C09,AA,42,2,3,50,0,0,0,1
C09,AA,41,3,3,50,0,0,0,1
C09,AA,38,4,3,50,0,0,0,1
C09,AA,39,5,3,50,0,0,0,1
C09,AA,37,6,3,50,0,0,0,1
C09,AA,38,7,3,50,0,0,0,1
C09,AA,34,8,3,50,0,0,0,1
C09,AA,35,9,3,50,0,0,0,1
C09,AA,21,10,3,50,0,0,0,1
C09,AB,32,0,3,50,0,0,0,1
C09,AB,54,1,3,50,0,0,0,1
C09,AB,65,2,3,50,0,0,0,1
C09,AB,73,3,3,50,0,0,0,1
C09,AB,76,4,3,50,0,0,0,1
C09,AB,64,5,3,50,0,0,0,1
C09,AB,55,6,3,50,0,0,0,1
C09,AB,63,7,3,50,0,0,0,1
C09,AB,57,8,3,50,0,0,0,1
C09,AB,62,9,3,50,0,0,0,1
C09,AB,64,10,3,50,0,0,0,1
C09,AC,38,0,3,50,0,0,0,1
C09,AC,62,1,3,50,0,0,0,1
C09,AC,72,2,3,50,0,0,0,1
C09,AC,72,3,3,50,0,0,0,1
C09,AC,76,4,3,50,0,0,0,1
C09,AC,74,5,3,50,0,0,0,1
C09,AC,79,6,3,50,0,0,0,1
C09,AC,70,7,3,50,0,0,0,1
C09,AC,71,8,3,50,0,0,0,1
C09,AC,69,9,3,50,0,0,0,1
C09,AC,68,10,3,50,0,0,0,1
C09,AD,13,0,3,50,0,0,0,1
C09,AD,16,1,3,50,0,0,0,1
C09,AD,20,2,3,50,0,0,0,1
C09,AD,17,3,3,50,0,0,0,1
C09,AD,19,4,3,50,0,0,0,1
C09,AD,19,5,3,50,0,0,0,1
C09,AD,17,6,3,50,0,0,0,1
C09,AD,21,7,3,50,0,0,0,1
C09,AD,19,8,3,50,0,0,0,1
C09,AD,17,9,3,50,0,0,0,1
C09,AD,18,10,3,50,0,0,0,1
C09,B,63,0,3,50,0,0,0,1
C09,B,91,1,3,50,0,0,0,1
C09,B,115,2,3,50,0,0,0,1
C09,B,130,3,3,50,0,0,0,1
C09,B,126,4,3,50,0,0,0,1
C09,B,121,5,3,50,0,0,0,1
C09,B,111,6,3,50,0,0,0,1
C09,B,103,7,3,50,0,0,0,1
C09,B,101,8,3,50,0,0,0,1
C09,B,108,9,3,50,0,0,0,1
C09,B,112,10,3,50,0,0,0,1
C09,C,31,0,3,50,0,0,0,1
C09,C,44,1,3,50,0,0,0,1
C09,C,55,2,3,50,0,0,0,1
C09,C,54,3,3,50,0,0,0,1
C09,C,52,4,3,50,0,0,0,1
C09,C,52,5,3,50,0,0,0,1
C09,C,49,6,3,50,0,0,0,1
C09,C,50,7,3,50,0,0,0,1
C09,C,51,8,3,50,0,0,0,1
C09,C,48,9,3,50,0,0,0,1
C09,C,42,10,3,50,0,0,0,1
C09,D,25,0,3,50,0,0,0,1
C09,D,34,1,3,50,0,0,0,1
C09,D,46,2,3,50,0,0,0,1
C09,D,53,3,3,50,0,0,0,1
C09,D,56,4,3,50,0,0,0,1
C09,D,54,5,3,50,0,0,0,1
C09,D,54,6,3,50,0,0,0,1
C09,D,53,7,3,50,0,0,0,1
C09,D,50,8,3,50,0,0,0,1
C09,D,44,9,3,50,0,0,0,1
C09,D,42,10,3,50,0,0,0,1
C09,E,43,0,3,50,0,0,0,1
C09,E,57,1,3,50,0,0,0,1
C09,E,69,2,3,50,0,0,0,1
C09,E,69,3,3,50,0,0,0,1
C09,E,74,4,3,50,0,0,0,1
C09,E,76,5,3,50,0,0,0,1
C09,E,75,6,3,50,0,0,0,1
C09,E,66,7,3,50,0,0,0,1
C09,E,65,8,3,50,0,0,0,1
C09,E,60,9,3,50,0,0,0,1
C09,E,62,10,3,50,0,0,0,1
C09,F,83,0,3,50,0,0,0,1
C09,F,103,1,3,50,0,0,0,1
C09,F,121,2,3,50,0,0,0,1
C09,F,143,3,3,50,0,0,0,1
C09,F,145,4,3,50,0,0,0,1
C09,F,134,5,3,50,0,0,0,1
C09,F,124,6,3,50,0,0,0,1
C09,F,107,7,3,50,0,0,0,1
C09,F,79,8,3,50,0,0,0,1
C09,F,75,9,3,50,0,0,0,1
C09,F,48,10,3,50,0,0,0,1
C09,G,32,0,3,50,0,0,0,1
C09,G,53,1,3,50,0,0,0,1
C09,G,56,2,3,50,0,0,0,1
C09,G,62,3,3,50,0,0,0,1
C09,G,65,4,3,50,0,0,0,1
C09,G,64,5,3,50,0,0,0,1
C09,G,62,6,3,50,0,0,0,1
C09,G,50,7,3,50,0,0,0,1
C09,G,41,8,3,50,0,0,0,1
C09,G,28,9,3,50,0,0,0,1
C09,G,17,10,3,50,0,0,0,1
C09,H,58,0,3,50,0,0,0,1
C09,H,86,1,3,50,0,0,0,1
C09,H,86,2,3,50,0,0,0,1
C09,H,70,3,3,50,0,0,0,1
C09,H,53,4,3,50,0,0,0,1
C09,H,52,5,3,50,0,0,0,1
C09,H,45,6,3,50,0,0,0,1
C09,H,43,7,3,50,0,0,0,1
C09,H,42,8,3,50,0,0,0,1
C09,H,34,9,3,50,0,0,0,1
C09,H,36,10,3,50,0,0,0,1
C09,I,62,0,3,50,0,0,0,1
C09,I,101,1,3,50,0,0,0,1
C09,I,105,2,3,50,0,0,0,1
C09,I,109,3,3,50,0,0,0,1
C09,I,114,4,3,50,0,0,0,1
C09,I,115,5,3,50,0,0,0,1
C09,I,114,6,3,50,0,0,0,1
C09,I,113,7,3,50,0,0,0,1
C09,I,111,8,3,50,0,0,0,1
C09,I,112,9,3,50,0,0,0,1
C09,I,112,10,3,50,0,0,0,1
C09,J,19,0,3,50,0,0,0,1
C09,J,27,1,3,50,0,0,0,1
C09,J,30,2,3,50,0,0,0,1
C09,J,33,3,3,50,0,0,0,1
C09,J,34,4,3,50,0,0,0,1
C09,J,40,5,3,50,0,0,0,1
C09,J,43,6,3,50,0,0,0,1
C09,J,44,7,3,50,0,0,0,1
C09,J,48,8,3,50,0,0,0,1
C09,J,48,9,3,50,0,0,0,1
C09,J,50,10,3,50,0,0,0,1
C09,K,28,0,3,50,0,0,0,1
C09,K,33,1,3,50,0,0,0,1
C09,K,48,2,3,50,0,0,0,1
C09,K,54,3,3,50,0,0,0,1
C09,K,53,4,3,50,0,0,0,1
C09,K,46,5,3,50,0,0,0,1
C09,K,48,6,3,50,0,0,0,1
C09,K,44,7,3,50,0,0,0,1
C09,K,36,8,3,50,0,0,0,1
C09,K,32,9,3,50,0,0,0,1
C09,K,31,10,3,50,0,0,0,1
C09,L,15,0,3,50,0,0,0,1
C09,L,19,1,3,50,0,0,0,1
C09,L,17,2,3,50,0,0,0,1
C09,L,17,3,3,50,0,0,0,1
